timestamp,vrms,irms,realPower,powerFactor,device_label
2026-05-19T05:25:07Z,224.4,0.43,83.2,0.86,laptop
2026-05-19T05:25:09Z,224.4,0.43,82.9,0.86,laptop
2026-05-19T05:25:11Z,224.2,0.40,77.2,0.85,laptop
2026-05-19T05:25:13Z,224.3,0.43,82.3,0.86,laptop
2026-05-19T05:25:15Z,224.2,0.46,89.1,0.87,laptop
2026-05-19T05:25:17Z,218.9,0.44,84.5,0.87,laptop
2026-05-19T05:25:19Z,221.5,0.44,83.5,0.87,laptop
2026-05-19T05:25:21Z,222.0,0.43,81.9,0.86,laptop
2026-05-19T05:25:23Z,222.2,0.46,88.7,0.87,laptop
2026-05-19T05:25:25Z,222.3,0.44,84.9,0.86,laptop
2026-05-19T05:25:27Z,222.2,0.42,80.2,0.87,laptop
2026-05-19T05:25:29Z,222.2,0.41,79.2,0.86,laptop
2026-05-19T05:25:31Z,224.0,0.41,77.6,0.86,laptop
2026-05-19T05:25:33Z,224.8,0.46,89.5,0.87,laptop
2026-05-19T05:25:35Z,225.0,0.42,80.5,0.86,laptop
2026-05-19T05:25:37Z,225.0,0.41,79.2,0.86,laptop
2026-05-19T05:25:39Z,224.8,0.40,77.8,0.86,laptop
2026-05-19T05:25:41Z,224.8,0.41,78.6,0.86,laptop
2026-05-19T05:25:43Z,224.7,0.41,77.8,0.85,laptop
2026-05-19T05:25:45Z,224.8,0.41,77.9,0.86,laptop
2026-05-19T05:25:47Z,224.9,0.44,86.2,0.87,laptop
2026-05-19T05:25:49Z,224.9,0.43,84.2,0.87,laptop
2026-05-19T05:25:51Z,224.8,0.43,82.4,0.86,laptop
2026-05-19T05:25:53Z,224.9,0.49,96.5,0.88,laptop
2026-05-19T05:25:55Z,224.9,0.47,92.9,0.88,laptop
2026-05-19T05:25:57Z,224.8,0.45,89.1,0.87,laptop
2026-05-19T05:25:59Z,224.8,0.48,93.6,0.87,laptop
2026-05-19T05:26:01Z,224.9,0.45,89.3,0.87,laptop
2026-05-19T05:26:03Z,224.8,0.50,98.7,0.88,laptop
2026-05-19T05:26:05Z,224.8,0.44,86.9,0.87,laptop
2026-05-19T05:26:07Z,224.7,0.44,85.6,0.86,laptop
2026-05-19T05:26:09Z,224.5,0.42,81.5,0.86,laptop
2026-05-19T05:26:11Z,224.4,0.44,86.8,0.87,laptop
2026-05-19T05:26:13Z,224.4,0.45,86.9,0.86,laptop
2026-05-19T05:26:15Z,224.5,0.48,94.6,0.88,laptop
2026-05-19T05:26:17Z,224.5,0.44,86.2,0.87,laptop
2026-05-19T05:26:19Z,224.4,0.46,89.9,0.87,laptop
2026-05-19T05:26:21Z,224.4,0.47,93.5,0.88,laptop
2026-05-19T05:26:23Z,224.5,0.47,91.1,0.87,laptop
2026-05-19T05:26:25Z,220.2,0.49,93.9,0.87,laptop
2026-05-19T05:26:27Z,221.8,0.51,101.0,0.89,laptop
2026-05-19T05:26:29Z,221.6,0.50,98.2,0.89,laptop
2026-05-19T05:26:31Z,222.4,0.51,101.5,0.89,laptop
2026-05-19T05:26:33Z,224.5,0.45,87.0,0.87,laptop
2026-05-19T05:26:35Z,224.4,0.46,90.2,0.87,laptop
2026-05-19T05:26:37Z,224.6,0.44,85.5,0.87,laptop
2026-05-19T05:26:39Z,224.8,0.43,82.3,0.86,laptop
2026-05-19T05:26:41Z,224.9,0.44,84.2,0.86,laptop
2026-05-19T05:26:43Z,224.9,0.45,87.5,0.87,laptop
2026-05-19T05:26:45Z,225.0,0.43,84.1,0.86,laptop
2026-05-19T05:26:47Z,224.6,0.47,93.2,0.87,laptop
2026-05-19T05:26:49Z,224.5,0.47,92.2,0.88,laptop
2026-05-19T05:26:51Z,224.8,0.47,92.0,0.87,laptop
2026-05-19T05:26:53Z,224.7,0.46,90.7,0.87,laptop
2026-05-19T05:26:55Z,224.5,0.44,85.3,0.87,laptop
2026-05-19T05:26:57Z,224.3,0.44,85.9,0.87,laptop
2026-05-19T05:26:59Z,224.5,0.42,81.7,0.86,laptop
2026-05-19T05:27:01Z,224.8,0.45,87.2,0.86,laptop
