timestamp,vrms,irms,realPower,powerFactor,device_label
2026-05-18T08:04:18Z,228.7,0.07,6.8,0.45,phone
2026-05-18T08:04:20Z,228.8,0.07,6.9,0.46,phone
2026-05-18T08:04:22Z,228.8,0.07,7.0,0.46,phone
2026-05-18T08:04:24Z,228.6,0.07,6.9,0.46,phone
2026-05-18T08:04:24Z,228.4,0.06,6.8,0.46,phone
2026-05-18T08:04:26Z,228.8,0.07,6.9,0.46,phone
2026-05-18T08:04:30Z,228.8,0.06,6.8,0.46,phone
2026-05-18T08:04:30Z,228.9,0.07,6.9,0.46,phone
2026-05-18T08:04:31Z,228.6,0.06,6.7,0.45,phone
2026-05-18T08:04:32Z,228.8,0.07,6.9,0.46,phone
2026-05-18T08:04:34Z,228.9,0.06,6.8,0.46,phone
2026-05-18T08:04:37Z,228.9,0.07,6.8,0.45,phone
2026-05-18T08:04:38Z,228.9,0.07,6.9,0.46,phone
2026-05-18T08:04:41Z,228.7,0.07,6.9,0.46,phone
2026-05-18T08:04:42Z,228.4,0.07,6.9,0.46,phone
2026-05-18T08:04:44Z,228.7,0.07,6.8,0.45,phone
2026-05-18T08:04:46Z,228.6,0.07,6.8,0.45,phone
2026-05-18T08:04:48Z,228.7,0.07,6.8,0.45,phone
2026-05-18T08:04:50Z,228.8,0.07,6.9,0.46,phone
2026-05-18T08:04:53Z,228.8,0.07,6.8,0.45,phone
2026-05-18T08:04:59Z,228.8,0.07,6.9,0.46,phone
2026-05-18T08:04:59Z,228.7,0.07,6.9,0.46,phone
2026-05-18T08:05:01Z,228.9,0.07,6.8,0.45,phone
2026-05-18T08:05:08Z,228.8,0.07,6.9,0.46,phone
2026-05-18T08:05:09Z,228.8,0.07,6.9,0.46,phone
2026-05-18T08:05:16Z,229.0,0.06,6.8,0.46,phone
2026-05-18T08:05:16Z,228.9,0.07,6.8,0.45,phone
2026-05-18T08:05:21Z,228.8,0.07,6.9,0.46,phone
2026-05-18T08:05:21Z,228.9,0.07,6.9,0.46,phone
2026-05-18T08:05:23Z,229.0,0.07,6.9,0.46,phone
2026-05-18T08:05:28Z,229.0,0.06,6.6,0.46,phone
2026-05-18T08:05:31Z,229.1,0.06,6.9,0.46,phone
2026-05-18T08:05:32Z,229.1,0.06,6.8,0.46,phone
2026-05-18T08:05:34Z,229.2,0.06,6.8,0.46,phone
2026-05-18T08:05:39Z,229.1,0.06,7.0,0.47,phone
2026-05-18T08:05:39Z,229.1,0.07,6.9,0.46,phone
2026-05-18T08:05:41Z,229.1,0.06,6.8,0.46,phone
2026-05-18T08:05:43Z,229.2,0.06,6.9,0.46,phone
2026-05-18T08:05:46Z,229.3,0.06,6.8,0.46,phone
2026-05-18T08:05:47Z,229.3,0.06,6.9,0.47,phone
